participant,session_info,session_type,session_number,X Disp_mean,X Disp_std,X Disp_min,X Disp_max,Y Disp_mean,Y Disp_std,Y Disp_min,Y Disp_max,X Abs_mean,X Abs_std,X Abs_min,X Abs_max,Y Abs_mean,Y Abs_std,Y Abs_min,Y Abs_max,"Session experience (1-Low, 5-High).Stress level_y","Session experience (1-Low, 5-High).Attention_y","Session experience (1-Low, 5-High).Robot movement predictability_y","Session experience (1-Low, 5-High).Excitement_y",What caused stress for you?_y,How mentally demanding was the task?_y,How hurried or rushed was the pace of the task?_y,How hard did you have to work to accomplish your level of performance?_y,"How insecure, discouraged, irritated, stressed and annoyed were you?_y","How successful were you in accomplishing what you needed to do? (1-Failure, 20-Perfect)_y"
e17,session6,session,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,Predictability of robot(s),5,5,3,2,18.0
e17,session7,session,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,Nothing caused stress,5,3,3,1,19.0
e17,session8,session,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,Nothing caused stress,3,3,3,3,19.0
e18,baseline,baseline,0,-39.402223231902184,5.819413420270464,-50.12300491333008,-16.766252517700195,-1.170590412666608,1.4205693861771858,-7.058525085449219,3.10882568359375,225.2526984753469,43.03838335371771,86.56537055969238,303.29163551330566,190.58594655791086,23.3385204006265,131.68453216552734,232.09197998046875,,,,,,,,,,
e18,session1,session,1,30.270352273805372,3.5363992494159233,20.9084415435791,39.84439373016357,10.054565333921042,4.405847054431695,0.196380615234375,22.396812438964844,168.0208011152355,18.216903398912454,124.09814357757568,217.840633392334,204.43097565463398,26.553425108410668,134.48551177978516,268.7649917602539,1.0,5.0,5.0,3.0,The wristband,4,5,4,4,18.0
e18,session2,session,2,-70.71727697320563,7.291953138871479,-84.11410331726074,-42.96930313110352,-46.874051233714596,7.136073664180847,-59.560203552246094,-27.84126281738281,770.428429423017,71.8915614558486,547.1549606323242,946.7861080169678,798.672033613197,77.30475532227408,585.6096649169922,923.6755752563477,2.0,5.0,3.0,3.0,Predictability of robot(s),6,4,6,4,18.0
e18,session3,session,3,40.350724912587566,1.2379959455984353,38.27665328979492,44.03736591339111,12.692429929597607,4.8364243899781725,3.0669021606445312,24.610004425048828,292.40608964505054,36.64129446596664,180.1797580718994,400.2516031265259,430.545994507219,73.38969677438557,251.4480209350586,603.7662696838379,1.0,4.0,4.0,3.0,Nothing caused stress,4,5,6,2,18.0
e18,session4,session,4,-39.87976318622733,9.913395318759006,-55.874104499816895,-1.2886905670166016,33.621078116125645,4.556195172456107,17.3272705078125,43.89209747314453,651.9905855416254,54.78836272243775,498.0782461166382,774.0203905105591,549.2163563572713,67.65474208798116,363.4891128540039,669.6294021606445,3.0,4.0,5.0,4.0,Speed of robot(s);The amount of blocks,8,10,12,7,13.0
e18,session5,session,5,-41.17879684500116,5.566381724816848,-58.43493461608887,-30.63305854797364,0.23274413711356318,9.533987758609726,-27.895736694335938,12.596702575683594,969.5194798333874,119.46330561169654,582.3574161529541,1174.4001245498655,743.060616728651,63.11256513276697,556.2807846069336,868.3029174804688,1.0,3.0,4.0,3.0,Sound of the lego blocks,4,6,5,3,17.0
e18,session6,session,6,-24.41679685185644,4.1961731920193985,-31.49509906768799,-8.75020980834961,26.379711478325113,4.827885876068855,10.811386108398438,34.37408447265625,475.6458216531506,44.70675725079909,350.8494472503662,573.1085443496704,730.7727690421387,87.01180871935485,481.527099609375,880.5133819580078,2.0,4.0,4.0,3.0,Speed of robot(s),6,4,7,3,19.0
e18,session7,session,7,-94.39948075984812,9.351986573870443,-110.54557800292967,-64.02780532836914,28.809231075781657,5.8319874530132845,8.507652282714844,38.80592346191406,712.765534951597,90.80874594290458,447.09975242614746,892.00026512146,631.7400403202329,77.81126828786078,405.60665130615234,783.0034637451172,2.0,4.0,3.0,4.0,Predictability of robot(s);Sound of the lego blocks,5,4,6,5,19.0
e18,session8,session,8,24.96610303802969,6.076462600193979,5.272679328918457,37.05329418182373,-37.84380549666273,7.740661550261229,-52.46070861816406,-12.863426208496094,420.37910853968503,71.17363626595132,233.7167501449585,595.8545207977295,603.1199101723388,103.91720799687822,335.2433395385742,825.7683944702148,1.0,4.0,5.0,3.0,Nothing caused stress,2,1,4,2,19.0
e19,baseline,baseline,0,1.8423395675595335,0.8613491504644674,-0.2950572967529297,3.617219924926758,12.660076308948724,2.62102062042459,5.595817565917969,20.52642822265625,277.08967172949883,49.739143628212496,81.58751964569092,355.7892036437988,267.5023739307994,39.351859394972216,160.03868103027344,335.8637237548828,,,,,,,,,,
e19,session1,session,1,-127.65531027167413,10.300063254249393,-149.03858184814453,-91.15116119384766,4.585935201604995,8.97463841722777,-19.469070434570312,27.45323181152344,3055.364536680437,402.1371255986521,1885.0982093811035,4011.251964569092,1765.90993338549,169.99319415518272,1231.557846069336,2116.0728454589844,1.0,5.0,5.0,1.0,Nothing caused stress,1,10,5,5,20.0
e19,session2,session,2,-216.6234475399161,14.787682145621075,-252.91983604431152,-173.91147136688232,-19.80672656741601,22.14179522056197,-79.93274688720703,31.532020568847656,3708.777808095621,397.6472185542416,2538.20689201355,4604.725027084351,1673.663156461516,147.60940083413738,1220.0720596313477,1964.348373413086,2.0,5.0,5.0,1.0,Nothing caused stress,5,5,10,5,20.0
e19,session3,session,3,16.725873727678753,2.051446833224585,13.740692138671877,23.50696563720703,15.834495672122205,5.15945489374946,1.6443252563476562,29.03705596923828,1514.0365433992201,260.7991826904003,608.4013652801514,1967.704496383667,1394.883557882269,167.0213703744516,852.5912857055664,1883.287124633789,1.0,1.0,1.0,1.0,Nothing caused stress,1,1,1,1,20.0
e19,session4,session,4,-26.906001019178575,7.089822950999816,-38.56103897094727,-1.609783172607422,-17.673849401114875,6.715478351734412,-28.61572265625,4.172286987304688,2874.3967692123797,392.76574072450427,1535.0035572052002,3573.9504432678223,1618.6344058942595,144.57974816782294,1134.351577758789,1986.916046142578,1.0,1.0,5.0,1.0,Nothing caused stress,1,1,1,1,20.0
e19,session5,session,5,-76.60019617200396,4.277168567984111,-83.55337142944336,-61.04418754577637,-35.29289700496147,3.894774571651526,-43.01868438720703,-24.503326416015625,3909.1059972252306,424.8020979807303,2523.724164962769,4813.783149719238,2129.5749806360222,173.15109291668404,1601.5515899658203,2487.366256713867,1.0,1.0,5.0,1.0,Nothing caused stress,1,1,1,1,20.0
e19,session6,session,6,-9.990773061329351,8.111179196064073,-19.934864044189453,16.808853149414062,-73.489211134332,12.09104317023317,-92.15438842773438,-40.160255432128906,3966.540169237049,347.65237146251025,3019.303150177002,4840.855865478516,1989.3051964269023,135.00881566365743,1672.173080444336,2311.686477661133,1.0,1.0,5.0,1.0,Nothing caused stress,1,1,7,3,20.0
e19,session7,session,7,-10.36538529096787,8.07499076606597,-22.49293327331543,16.807308197021484,2.642373918988216,10.95432776863651,-16.829605102539062,29.41566467285156,2243.1998943783747,330.51035638307656,1130.2196502685547,2888.87806892395,2488.9256960976572,224.7566314684289,1823.0622482299805,2992.803649902344,1.0,1.0,5.0,1.0,Nothing caused stress,1,1,1,1,20.0
e19,session8,session,8,-75.88780498903665,3.903115683605931,-82.30118751525879,-67.16623306274414,-13.041422696293148,4.891682004259876,-19.897804260253903,2.4985885620117188,2765.0204027048217,321.7782247663167,1812.022876739502,3554.219970703125,2138.84432828576,302.48008177226177,1222.2017288208008,2760.422019958496,1.0,1.0,5.0,1.0,Nothing caused stress,1,5,5,1,20.0
e2,baseline,baseline,0,-70.8943494693006,15.077694167584607,-96.75230026245116,-12.839555740356444,3.467307948667135,3.407253700164904,-11.697998046875,12.863273620605469,1291.9482522429782,247.63788376135975,374.07139778137207,1735.939378738403,330.41212365218286,42.92699999014886,185.07549285888672,420.1827239990234,,,,,,,,,,
e2,session1,session,1,-10.36132000480237,3.2011988050438083,-17.75914192199707,-3.178682327270508,0.5941269288003195,4.187029481339315,-8.9306640625,10.00143051147461,53.39310811653297,5.502618627748892,43.32249641418457,68.59651565551758,42.18789196413431,8.103246892069173,22.969284057617188,57.8465461730957,1.0,3.0,4.0,2.0,Nothing caused stress,3,5,1,1,20.0
e2,session2,session,2,-6.5633160798619485,4.9738863251894525,-25.94329833984375,0.9469985961914062,13.176997695507863,3.3028637171799073,6.805286407470703,21.16252899169922,2733.915519963747,270.45696418903213,1688.8768672943115,3231.751756668091,1067.0052203772955,237.2040851888009,506.8386840820313,1594.140510559082,1.0,4.0,5.0,1.0,Nothing caused stress,1,1,1,1,20.0
